Record_ID,Source_Record_ID,Study_ID,Experiment_ID,Treatment_ID,Stage_Group_std,Initial_BW_kg,DMI_kg_d,N_Intake_g_d,Fecal_N_g_d,Urinary_N_g_d,Retained_N_g_d,Diet_CP_pct_DM,Diet_EE_pct_DM,Diet_NDF_pct_DM,Diet_ADF_pct_DM,Diet_Starch_pct_DM,Diet_GE_MJ_kg_DM,Diet_Ash_pct_DM,Diet_CF_pct_DM,Diet_DE_MJ_kg_DM,Diet_ME_MJ_kg_DM,Analysis_Split,Split_Resolution_Source,Original_P3_Eligible,Total_N_Excretion_g_d,N_to_DMI_g_kg,DMI_per_BW,N_Intake_per_BW,CP_to_GE_ratio,CP_to_NDF_ratio,SID_Lys_pct_DM,SID_Met_pct_DM,SID_Thr_pct_DM,SID_Trp_pct_DM,Lys_to_N_ratio,Met_to_Lys_ratio,Thr_to_Lys_ratio,Trp_to_Lys_ratio,Analysis_N_Intake_g_d,Analysis_Fecal_N_g_d,Analysis_Urinary_N_g_d,Analysis_Retained_N_g_d,Analysis_Total_N_Excretion_g_d,Analysis_Diet_CP_pct_DM,Analysis_Diet_EE_pct_DM,Analysis_Diet_NDF_pct_DM,Analysis_Diet_ADF_pct_DM,Analysis_Diet_Starch_pct_DM,Analysis_Diet_GE_MJ_kg_DM,Analysis_Daily_NFlow_Eligible,Analysis_P2_Eligible,Analysis_RAW_P2_Eligible,Analysis_P3_Eligible,Formula_Available,Formula_Total_pct,Formula_Complete_95_105,QC_Status,Issue_Code,Correction_Count,Enhanced_Formula_Quality,Enhanced_Formula_Direct,RN_Source,BW_Source_Class,Model_906_Eligible,Model_906_Disposition,Model_906_Exclusion_Code,Model_906_Exclusion_Reason,Analysis_Scope_Version
V44_0af1ffb33304,2,Antongiovanni2007_IJAS,Grower76to110kg_Tannin,Control,finishing,76.0,2.484,71.548,10.446,23.402,37.7,18.0,2.458255229519341,13.98229151575264,5.089623430029755,44.73414984787866,17.69067657777134,,,,,development,Historical Study_ID,1,33.848,28.80354267310789,0.0326842105263157,0.9414210526315788,1.0174851097903923,1.2873426347691974,0.7095884365492415,0.2337184473593295,0.5225926379957874,0.1788707358660886,0.2463848738018199,0.3293718377034329,0.736472877908182,0.252076734417974,71.548,10.446,23.402,37.7,33.848,18.0,2.458255229519341,13.98229151575264,5.089623430029755,44.73414984787866,17.69067657777134,1,1,1,1,1,95.5,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_d06f71a3aef3,3,Antongiovanni2007_IJAS,Grower76to110kg_Tannin,TAN025,finishing,76.0,2.671,78.92,15.468,25.952,37.5,18.47,2.451028950588529,13.86198711276443,5.081213209973677,44.12044728648134,17.69790755158126,,,,,development,Historical Study_ID,1,41.42,29.5469861475103,0.0351447368421052,1.038421052631579,1.0436261996605218,1.332420803002508,0.7373859550975013,0.2391334437359165,0.5384769347012556,0.1845266470676078,0.2495215061916287,0.3242988859264304,0.7302511405035578,0.2502443202124844,78.92,15.468,25.952,37.5,41.42,18.47,2.451028950588529,13.86198711276443,5.081213209973677,44.12044728648134,17.69790755158126,1,1,1,1,1,95.5,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_ea5f4d136df5,4,Antongiovanni2007_IJAS,Grower76to110kg_Tannin,TAN050,finishing,76.0,2.636,80.022,18.005,25.117,36.900000000000006,18.97,2.443200699850111,13.73166097388378,5.072102392083224,43.45562136771663,17.70574088829702,,,,,development,Historical Study_ID,1,43.122,30.35735963581184,0.0346842105263157,1.052921052631579,1.071403909030354,1.3814789074736848,0.7674990945410578,0.2449995263753225,0.5556844433795629,0.1906537134960745,0.252866069630027,0.3192180005395643,0.7240196728985668,0.2484090402869854,80.022,18.005,25.117,36.900000000000006,43.122,18.97,2.443200699850111,13.73166097388378,5.072102392083224,43.45562136771663,17.70574088829702,1,1,1,1,1,95.5,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_c147ad2cb0cf,5,Deng2007_LivSci,Balance,CP13.6,growing,36.0,1.213,29.91,5.32,6.76,17.83,13.6,6.606626876286575,10.53274005452164,3.740279563580669,54.93187166477882,18.89607786773214,,,,,development,Historical Study_ID,1,12.08,24.65787304204452,0.0336944444444444,0.8308333333333333,0.7197260772948031,1.2912119666488495,0.9006586594317264,0.2976745510043022,0.5557539537032613,0.115977306033646,0.4139056339300213,0.3305076211581876,0.6170528067247099,0.1287694342569495,29.91,5.32,6.76,17.83,12.08,13.6,6.606626876286575,10.53274005452164,3.740279563580669,54.93187166477882,18.89607786773214,1,1,1,1,1,97.2,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_f41d1254fe6c,6,Deng2007_LivSci,Balance,CP14.5,growing,36.0,1.218,32.26,5.55,7.64,19.07,14.5,6.550478567832335,10.51222247042278,3.83731105359868,52.90568544200088,18.91567373829447,,,,,development,Historical Study_ID,1,13.19,26.486042692939243,0.0338333333333333,0.8961111111111111,0.7665600602237598,1.3793467595265647,0.8927152140241342,0.279339594624237,0.5356288899331458,0.1331626193259592,0.384791040527644,0.3129100862581302,0.5999997328584402,0.1491658450915111,32.26,5.55,7.64,19.07,13.19,14.5,6.550478567832335,10.51222247042278,3.83731105359868,52.90568544200088,18.91567373829447,1,1,1,1,1,97.25,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_b5b70d4e1167,7,Deng2007_LivSci,Balance,CP15.5,growing,36.0,1.207,33.91,5.6,8.93,19.379999999999995,15.5,6.498104733531024,10.49355919155873,3.92839003719524,51.01135046388375,18.93857726360133,,,,,development,Historical Study_ID,1,14.53,28.09444904722452,0.0335277777777777,0.9419444444444444,0.8184352913241247,1.4770965424646931,0.888545240268371,0.2710766491228109,0.5235710360655841,0.1492675516648398,0.358284371075956,0.3050791753056225,0.5892452205443672,0.1679909417102452,33.91,5.6,8.93,19.379999999999995,14.53,15.5,6.498104733531024,10.49355919155873,3.92839003719524,51.01135046388375,18.93857726360133,1,1,1,1,1,97.32,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_857bc6e1be7e,8,Deng2007_LivSci,Balance,CP16.5,growing,36.0,1.196,36.25,5.96,9.86,20.43,16.5,6.443623738241764,10.46960030521753,4.017826641944316,49.07946934807374,18.95274245840288,,,,,development,Historical Study_ID,1,15.82,30.309364548494983,0.0332222222222222,1.0069444444444444,0.8705864091285938,1.5759913959444296,0.8755510845316397,0.2627228680968205,0.5330605602592785,0.1653277684567791,0.3316481380801665,0.3000657217361102,0.6088286219694762,0.1888270957316193,36.25,5.96,9.86,20.43,15.82,16.5,6.443623738241764,10.46960030521753,4.017826641944316,49.07946934807374,18.95274245840288,1,1,1,1,1,97.35,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_0210e134f840,9,Deng2007_LivSci,Balance,CP18.2,growing,36.0,1.211,39.98,6.44,12.21,21.33,18.2,6.335597013383255,10.41626733224576,4.18844051535838,45.29684488481286,18.98687074879323,,,,,development,Historical Study_ID,1,18.65,33.01403798513625,0.0336388888888888,1.1105555555555555,0.9585571124803048,1.747266983409503,0.861826133287462,0.2887949149996007,0.6140433091820762,0.1962970833628872,0.295956776541024,0.3350964931847491,0.7124909369361884,0.2277687758366133,39.98,6.44,12.21,21.33,18.65,18.2,6.335597013383255,10.41626733224576,4.18844051535838,45.29684488481286,18.98687074879323,1,1,1,1,1,97.45,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_938a6c63f57e,15,GarciaValverde2007_LivSci,Exp1_Acorns,Acorns,finishing,106.2,1.525,12.2,8.1374,5.6626,-1.6000000000000003,5.0,3.5,9.4,2.7,72.0,18.8,,,,,development,Historical Study_ID,1,13.8,8.0,0.0143596986817325,0.1148775894538606,0.2659574468085106,0.5319148936170213,0.19,0.16,0.24,0.05,0.1448170731707317,0.8421052631578947,1.263157894736842,0.2631578947368421,12.2,8.1374,5.6626,-1.6000000000000003,13.8,5.0,3.5,9.4,2.7,72.0,18.8,1,1,1,1,1,100.0,1,INCLUDED,NEGATIVE_RN_BIOLOGICAL_CHECK,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_e624971cc339,16,GarciaValverde2007_LivSci,Exp1_Acorns_Lys,Acorns_Lys,finishing,107.3,1.442,11.7,7.6635,5.4165,-1.3800000000000008,5.07108183079,3.497735655672265,9.393918618091227,2.698253220090034,71.9534192024009,18.79948243558223,,,,,development,Historical Study_ID,1,13.08,8.113730929264909,0.0134389561975768,0.1090400745573159,0.2697458213632436,0.5398260339432667,0.2408571736009171,0.1598964871164464,0.2398447306746696,0.0499676522238895,0.1823186511590115,0.6638643338951711,0.9957965008427564,0.2074576043422409,11.7,7.6635,5.4165,-1.3800000000000008,13.08,5.07108183079,3.497735655672265,9.393918618091227,2.698253220090034,71.9534192024009,18.79948243558223,1,1,1,1,1,100.0,1,INCLUDED,NEGATIVE_RN_BIOLOGICAL_CHECK,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_698ed1bda6d6,17,GarciaValverde2007_LivSci,Exp2_Herbage,Herbage,finishing,139.5,0.62,21.2,5.0244,11.9656,4.209999999999999,21.3709677419,3.0,35.0,23.0,5.0,18.0,,,,,development,Historical Study_ID,1,16.990000000000002,34.193548387096776,0.0044444444444444,0.1519713261648745,1.187275985661111,0.6105990783399999,0.6,0.14,0.49,0.14,0.2083333333333333,0.2333333333333333,0.8166666666666667,0.2333333333333333,21.2,5.0244,11.9656,4.209999999999999,16.990000000000002,21.3709677419,3.0,35.0,23.0,5.0,18.0,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_27ae9ea96c00,18,GarciaValverde2007_LivSci,Exp2_Herbage_Acorns,Herbage_Acorns,finishing,142.7,1.176,17.8,6.6928,7.3472,3.7600000000000007,9.46003401361,3.29148567635359,20.07593337069618,11.16568154004423,44.05908063138111,18.46637708216575,,,,,development,Historical Study_ID,1,14.04,15.136054421768709,0.0082410651716888,0.1247372109320252,0.5122842434938798,0.4712126623919928,0.360981745390056,0.1516594270541436,0.3442571618232049,0.0875325782563537,0.1836215355049645,0.4201304608638012,0.953669170864085,0.2424847776215693,17.8,6.6928,7.3472,3.7600000000000007,14.04,9.46003401361,3.29148567635359,20.07593337069618,11.16568154004423,44.05908063138111,18.46637708216575,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_4a01b313d0d1,48,Htoo2007_LPHB,Balance,HB15,growing,20.4,0.991,22.24,3.27,6.16,12.81,14.03,5.986568105093495,15.66400330569318,5.654353577613818,45.01038194265099,17.6,,,,,development,Historical Study_ID,1,9.43,22.441977800201816,0.048578431372549,1.0901960784313725,0.7971590909090908,0.8956841827849148,0.8987146557253871,0.2565794684138102,0.5833897415793778,0.2094393388966807,0.4003539984521504,0.2854960323382231,0.6491378969540689,0.233043199598914,22.24,3.27,6.16,12.81,9.43,14.03,5.986568105093495,15.66400330569318,5.654353577613818,45.01038194265099,17.6,1,1,1,1,1,97.45,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_cbfa33914708,49,Htoo2007_LPHB,Balance,HB18,growing,20.4,0.925,26.51,3.62,9.09,13.8,17.91,4.7333908072029,14.96573680247747,5.701041716189279,40.71796269413323,17.29,,,,,development,Historical Study_ID,1,12.71,28.65945945945946,0.0453431372549019,1.299509803921569,1.0358588779641411,1.1967335946356563,0.8727155933481412,0.2633626746743117,0.6096552231198638,0.2077730414198828,0.3045489926535947,0.3017737699219175,0.6985726252248387,0.2380764627142379,26.51,3.62,9.09,13.8,12.71,17.91,4.7333908072029,14.96573680247747,5.701041716189279,40.71796269413323,17.29,1,1,1,1,1,97.58,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_8b6c8f7e8935,50,Htoo2007_LPHB,Balance,LPHB15,growing,20.4,0.994,23.42,3.14,7.01,13.27,14.72,6.557067027092496,16.12042437913191,5.656125167157112,47.56904522196226,17.8,,,,,development,Historical Study_ID,1,10.15,23.561368209255534,0.0487254901960784,1.1480392156862746,0.8269662921348314,0.9131273255470383,0.8427765305072277,0.2517580190463415,0.5281021839435852,0.2138952694992363,0.3578365024232454,0.2987245253434147,0.6266218443764034,0.2537983222794573,23.42,3.14,7.01,13.27,10.15,14.72,6.557067027092496,16.12042437913191,5.656125167157112,47.56904522196226,17.8,1,1,1,1,1,97.55,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_c7736de05ce3,51,Htoo2007_LPHB,Balance,LPHB18,growing,20.4,0.988,27.92,3.21,10.52,14.19,17.66,5.258639423833978,15.37559692689354,5.699996077120495,43.03578273877766,17.53,,,,,development,Historical Study_ID,1,13.73,28.259109311740893,0.0484313725490196,1.3686274509803924,1.0074158585282371,1.148573293379641,0.8196406089856041,0.2607840786343959,0.560854414206349,0.2252005337326198,0.2900766594654601,0.3181688117639084,0.6842687002788556,0.2747552174255133,27.92,3.21,10.52,14.19,13.73,17.66,5.258639423833978,15.37559692689354,5.699996077120495,43.03578273877766,17.53,1,1,1,1,1,97.65,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_c16025c3ec6c,52,Li2007_LivSci,NBalance,BrownRice,weaned,9.0,0.604343061035364,19.98,2.76,5.43,11.79,20.6629327035,5.521964387560248,3.855630730263514,1.726088908647837,47.08216940013084,18.43207171468569,,,,,development,Historical Study_ID,1,8.19,33.06069232559757,0.0671492290039293,2.22,1.1210314837825246,5.359157592897333,1.263112277036143,0.4499545384845353,0.7401238636000095,0.2439670329549103,0.3820586285962538,0.3562268744155831,0.5859525531148261,0.193147543088863,19.98,2.76,5.43,11.79,8.19,20.6629327035,5.521964387560248,3.855630730263514,1.726088908647837,47.08216940013084,18.43207171468569,1,1,1,1,1,97.23,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,REPORTED_MEAN_BW_USED,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_129ef2062177,53,Li2007_LivSci,NBalance,Corn,weaned,9.0,0.6267033074153079,19.83,2.78,4.04,13.009999999999998,19.7761043437,5.756789995248257,5.728578827650513,2.227197724399825,45.03881113068338,18.20396331951735,,,,,development,Historical Study_ID,1,6.82,31.64176694995312,0.0696337008239231,2.203333333333333,1.0863625682269464,3.452183331796947,1.341571129304548,0.4236179738902893,0.7057580141470143,0.2228490839696988,0.4239874250473676,0.3157625895765117,0.5260682782528792,0.1661105245200235,19.83,2.78,4.04,13.009999999999998,6.82,19.7761043437,5.756789995248257,5.728578827650513,2.227197724399825,45.03881113068338,18.20396331951735,1,1,1,1,1,94.79,0,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,REPORTED_MEAN_BW_USED,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_be357172baca,54,Li2007_LivSci,NBalance,HiMaize1043,weaned,9.0,0.4939780194305541,20.05,5.2,1.97,12.88,25.3680315866,6.363091661392099,6.224208027108975,2.37898534821821,38.17388992230492,18.842234721489,,,,,development,Historical Study_ID,1,7.17,40.58885053855869,0.0548864466033948,2.227777777777778,1.3463387948176089,4.075704326737126,1.491269251711586,0.5934201476510438,0.8434399873963168,0.2424775635090202,0.3674085942135411,0.3979295804362311,0.5655853136033409,0.1625981111262902,20.05,5.2,1.97,12.88,7.17,25.3680315866,6.363091661392099,6.224208027108975,2.37898534821821,38.17388992230492,18.842234721489,1,1,1,1,1,96.83,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,REPORTED_MEAN_BW_USED,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_d63fb338451a,55,Li2007_LivSci,NBalance,StickyRice,weaned,9.0,0.6000117886519751,19.87,2.67,5.45,11.750000000000004,20.6975100071,5.531590639957532,3.870580406066833,1.730808833835298,47.36208858335714,18.50045965873787,,,,,development,Historical Study_ID,1,8.120000000000001,33.11601601135407,0.0666679765168861,2.207777777777778,1.1187565276154885,5.347391821303665,1.264368336189876,0.4506745892041447,0.7411974523980059,0.2443015008161288,0.3817996511887637,0.3564424830206004,0.5862195621187217,0.1932201984370485,19.87,2.67,5.45,11.750000000000004,8.120000000000001,20.6975100071,5.531590639957532,3.870580406066833,1.730808833835298,47.36208858335714,18.50045965873787,1,1,1,1,1,97.24,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,REPORTED_MEAN_BW_USED,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_14b665d5f504,56,Liu2007_AJAS,Lysine_Bioefficacy_Exp2,Basal,nursery,16.03,0.72009,26.42,3.27,13.21,9.94,23.587,7.362107998656368,9.761644810494063,4.553407587320931,39.11295427165184,19.02884317511336,,,,,development,Historical Study_ID,1,16.48,36.68985821216793,0.0449213973799126,1.6481597005614472,1.2395393552272254,2.416293612183396,0.6326363043229236,0.2858831426625074,0.6362804939124238,0.1696763382789876,0.1676337347699271,0.451891775272797,1.0057603232135095,0.2682051869605918,26.42,3.27,13.21,9.94,16.48,23.587,7.362107998656368,9.761644810494063,4.553407587320931,39.11295427165184,19.02884317511336,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_58fa123c75c8,57,Liu2007_AJAS,Lysine_Bioefficacy_Exp2,HCL_0.1,nursery,16.03,0.71621,26.42,3.473,12.68,10.267000000000005,24.046,7.356581690473922,9.748271698509086,4.549309652122037,39.01575416495556,19.0276759743313,,,,,development,Historical Study_ID,1,16.153,36.8886220521914,0.0446793512164691,1.6481597005614472,1.2637381481815495,2.4666936605467846,0.743963772159914,0.2856379466855147,0.6358822583577705,0.169587925941935,0.1933699399484098,0.3839406667024065,0.8547220740489073,0.2279518604105931,26.42,3.473,12.68,10.267000000000005,16.153,24.046,7.356581690473922,9.748271698509086,4.549309652122037,39.01575416495556,19.0276759743313,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_7c6a1048c9ed,58,Liu2007_AJAS,Lysine_Bioefficacy_Exp2,HCL_0.2,nursery,16.03,0.71787,26.42,3.163,11.96,11.297,23.88,7.351057003889308,9.73490251062835,4.545212919390073,38.91858257991912,19.02650911604377,,,,,development,Historical Study_ID,1,15.123,36.80332093554544,0.0447829070492825,1.6481597005614472,1.2550909814488045,2.453029187906951,0.855258572911698,0.285392822656964,0.6354841396583284,0.1694995395479261,0.2238428006992509,0.3336918584579094,0.7430315927671379,0.1981851394612401,26.42,3.163,11.96,11.297,15.123,23.88,7.351057003889308,9.73490251062835,4.545212919390073,38.91858257991912,19.02650911604377,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_f85e307ec6ed,59,Liu2007_AJAS,Lysine_Bioefficacy_Exp2,HCL_0.3,nursery,16.03,0.72174,26.42,3.023,10.82,12.577000000000002,24.409,7.345533938188884,9.72153724512492,4.54111738859585,38.82143950399057,19.02534260010003,,,,,development,Historical Study_ID,1,13.843,36.60597999279519,0.0450243293824079,1.6481597005614472,1.2829729541833146,2.5108168990702,0.9665207209545376,0.285147770545192,0.6350861377626719,0.1694111790855435,0.2474806221461698,0.2950249946670358,0.6570848653254528,0.1752794072725443,26.42,3.023,10.82,12.577000000000002,13.843,24.409,7.345533938188884,9.72153724512492,4.54111738859585,38.82143950399057,19.02534260010003,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_160e652d923d,60,Liu2007_AJAS,Lysine_Bioefficacy_Exp2,LS_0.1,nursery,16.03,0.7159,26.42,3.433,12.86,10.127000000000002,23.836,7.354176291934585,9.74182699250654,4.547455803075181,38.96644569356983,19.01871688792565,,,,,development,Historical Study_ID,1,16.293,36.90459561391256,0.0446600124766063,1.6481597005614472,1.2532916989333114,2.4467689703722684,0.7469716910611301,0.2855280640997196,0.6357171131223275,0.1695534631875347,0.1958622700592408,0.3822475035086072,0.8510591776500164,0.2269878031745367,26.42,3.433,12.86,10.127000000000002,16.293,23.836,7.354176291934585,9.74182699250654,4.547455803075181,38.96644569356983,19.01871688792565,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_4937ab380168,61,Liu2007_AJAS,Lysine_Bioefficacy_Exp2,LS_0.2,nursery,16.03,0.71693,26.42,3.123,12.14,11.157,24.132,7.34624693719825,9.722015051087729,4.541505783709354,38.81998055961103,19.00859360348135,,,,,development,Historical Study_ID,1,15.263000000000002,36.85157546761888,0.0447242669993761,1.6481597005614472,1.269531060708264,2.4822014647364736,0.8612731739782041,0.2851730908282193,0.6351538993912847,0.1694306245321776,0.2230630423240417,0.3311064357328236,0.7374592853711224,0.196721121301829,26.42,3.123,12.14,11.157,15.263000000000002,24.132,7.34624693719825,9.722015051087729,4.541505783709354,38.81998055961103,19.00859360348135,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_04ea431f50f9,62,Liu2007_AJAS,Lysine_Bioefficacy_Exp2,LS_0.3,nursery,16.03,0.71771,26.42,2.983,11.0,12.437,24.106,7.338319933401372,9.70220898362415,4.535557528438556,38.67355885045455,18.99847332044506,,,,,development,Historical Study_ID,1,13.983,36.81152554652994,0.0447729257641921,1.6481597005614472,1.2688387952761715,2.4845888230904176,0.975540768152137,0.2848182228011805,0.6345908526450001,0.1693078222967124,0.2529299676823552,0.2919593235869387,0.6505016226508279,0.1735527902308113,26.42,2.983,11.0,12.437,13.983,24.106,7.338319933401372,9.70220898362415,4.535557528438556,38.67355885045455,18.99847332044506,1,1,1,1,1,100.0,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,DIRECT_INITIAL_BW_EXISTING,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_422b74be5886,63,Lynch2007_LivSci,NBalance,HP_Inulin,finishing,81.0,2.05,66.12,9.64,34.75,21.730000000000004,23.195,1.63346209390153,14.552,4.655,43.29789982502265,18.506,,,,,confirmation,Historical Study_ID,1,44.39,32.25365853658537,0.0253086419753086,0.8162962962962963,1.2533772830433374,1.593938977460143,0.9131789375711572,0.2832354052986501,0.6372396787494574,0.2367792818958322,0.2460602871230753,0.3101641897829906,0.6978256424139241,0.2592912211987825,66.12,9.64,34.75,21.730000000000004,44.39,23.195,1.63346209390153,14.552,4.655,43.29789982502265,18.506,1,1,1,1,1,96.93,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,REPORTED_MEAN_BW_USED,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
V44_b8545c2e3d2c,64,Lynch2007_LivSci,NBalance,HP_NoInulin,finishing,81.0,2.07,67.16,7.26,36.39,23.51,23.268,1.658140731866742,14.782,5.183,44.12926723048668,18.463,,,,,confirmation,Historical Study_ID,1,43.65,32.44444444444444,0.0255555555555555,0.8291358024691358,1.26025023019011,1.574076579623867,0.918339212906475,0.2858759449034309,0.6418784869821386,0.2386087119556566,0.2466744060798293,0.311296676528333,0.6989557648863115,0.2598263349775491,67.16,7.26,36.39,23.51,43.65,23.268,1.658140731866742,14.782,5.183,44.12926723048668,18.463,1,1,1,1,1,96.93,1,INCLUDED,,0,EXISTING_REVIEWER_FORMULA,1,MASS_BALANCE_NI_MINUS_FN_MINUS_UN,REPORTED_MEAN_BW_USED,1,INCLUDED_IN_906_MAIN,,,AIA_906_V1_20260806
