Domain,Observation_ID,Study_or_target_group,Grain,PC1,PC2,PC1_explained_variance,PC2_explained_variance
Historical 906,V44_5ce006c09672,Litvak2013_JAS,record,-0.4577382137692893,2.800945449856189,0.3581851925549009,0.2292279722724193
Historical 906,V44_3737d45c283a,Litvak2013_JAS,record,-0.32344661433349,2.700932124310524,0.3581851925549009,0.2292279722724193
Historical 906,V44_e00c3daf84d6,Litvak2013_JAS,record,0.01472055700964428,2.473939945992351,0.3581851925549009,0.2292279722724193
Historical 906,V44_b1259c368762,Litvak2013_JAS,record,-0.01885234284930561,2.498943277378767,0.3581851925549009,0.2292279722724193
Historical 906,V44_9add1895cfcf,Litvak2013_JAS,record,0.03710249024894419,2.457271058401406,0.3581851925549009,0.2292279722724193
Historical 906,V44_efc744a380bd,Litvak2013_JAS,record,0.01646096120403968,2.465611962437737,0.3581851925549009,0.2292279722724193
Historical 906,V44_a69a6712e722,Litvak2013_JAS,record,-0.005920972035260255,2.482280850028681,0.3581851925549009,0.2292279722724193
Historical 906,V44_398cb29f6833,Litvak2013_JAS,record,0.005269994584389407,2.473946406233209,0.3581851925549009,0.2292279722724193
Historical 906,V44_cae393845f68,Litvak2013_JAS,record,-0.004180572037262961,2.47395286998655,0.3581851925549009,0.2292279722724193
Historical 906,V44_7d31175efece,Litvak2013_JAS,record,-0.004180572037262961,2.47395286998655,0.3581851925549009,0.2292279722724193
Historical 906,V44_0e5bde71f2c3,Litvak2013_JAS,record,0.007010394582387173,2.465618426191078,0.3581851925549009,0.2292279722724193
Historical 906,V44_1718fc362938,Litvak2013_JAS,record,0.02938385658044629,2.447238823138613,0.3581851925549009,0.2292279722724193
Historical 906,V44_9c362afd5dc5,Litvak2013_JAS,record,0.02938385658044629,2.447238823138613,0.3581851925549009,0.2292279722724193
Historical 906,V44_67a109638b83,Litvak2013_JAS,record,0.02938385658044629,2.447238823138613,0.3581851925549009,0.2292279722724193
Historical 906,V44_5c7ab7df53be,Otten2013_ArchTierz,record,0.1909670829286827,-1.023696638606208,0.3581851925549009,0.2292279722724193
Historical 906,V44_c150e2188fda,Otten2013_ArchTierz,record,0.4326743505781298,-1.125745762881516,0.3581851925549009,0.2292279722724193
Historical 906,V44_d75fa77c03dc,Otten2013_ArchTierz,record,0.4697991208111079,-1.141593113247701,0.3581851925549009,0.2292279722724193
Historical 906,V44_b6c03166fb2a,Otten2013_ArchTierz,record,0.4118841879843269,-1.035637505601213,0.3581851925549009,0.2292279722724193
Historical 906,V44_6b8e3e1a16e8,Otten2013_ArchTierz,record,0.2426386910105939,-0.7619691382982234,0.3581851925549009,0.2292279722724193
Historical 906,V44_d4d11430e5d9,Otten2013_ArchTierz,record,0.5164410434433451,-0.9868804285604961,0.3581851925549009,0.2292279722724193
Historical 906,V44_f2c72960edbb,Campos2014_JAS,record,-0.7339842227376384,-0.6795391468688664,0.3581851925549009,0.2292279722724193
Historical 906,V44_e170cd14f1f6,Campos2014_JAS,record,-0.7376043743946153,-0.3494672071806296,0.3581851925549009,0.2292279722724193
Historical 906,V44_b5e061da18da,Campos2014_JAS,record,-0.8171614984039645,-1.373884456299161,0.3581851925549009,0.2292279722724193
Historical 906,V44_b1858f6115a9,Campos2014_JAS,record,-0.8238362041891513,-0.7442328100021464,0.3581851925549009,0.2292279722724193
Historical 906,V44_369cd00730ec,Mariscal2014_JASB,record,-3.529373463832763,2.322814264202119,0.3581851925549009,0.2292279722724193
Historical 906,V44_cc0afc581918,Mariscal2014_JASB,record,-3.534343115713935,2.313115953174243,0.3581851925549009,0.2292279722724193
Historical 906,V44_9d3e60b2edc4,Mariscal2014_JASB,record,-3.497776895031748,2.307330766198951,0.3581851925549009,0.2292279722724193
Historical 906,V44_b1ee8c6d6ce9,Mariscal2014_JASB,record,-3.487118584038196,2.316515412741444,0.3581851925549009,0.2292279722724193
Historical 906,V44_4a27eb2cae6c,Mariscal2014_JASB,record,-3.620227882075798,2.42998994266201,0.3581851925549009,0.2292279722724193
Historical 906,V44_f9f7e386b9e7,Mariscal2014_JASB,record,-3.685390883009287,2.485002109397747,0.3581851925549009,0.2292279722724193
Historical 906,V44_48f0d809c65f,Mariscal2014_JASB,record,-3.660315817773352,2.536860430991686,0.3581851925549009,0.2292279722724193
Historical 906,V44_3d3fa5385c49,Norgaard2014_Finisher_LowCP,record,-1.951640153158299,0.1946823843734648,0.3581851925549009,0.2292279722724193
Historical 906,V44_677d704a3bea,Norgaard2014_Finisher_LowCP,record,-1.744259910505781,-0.0049085875097562,0.3581851925549009,0.2292279722724193
Historical 906,V44_f900474360de,Norgaard2014_Finisher_LowCP,record,-1.369466561392151,-0.1651758608198781,0.3581851925549009,0.2292279722724193
Historical 906,V44_545964d9d7ee,Norgaard2014_Finisher_LowCP,record,-0.9935613025841272,-0.609660808454821,0.3581851925549009,0.2292279722724193
Historical 906,V44_91413038d0b1,Prandini2014_JAS,record,-3.773313326604597,-0.8387474698485201,0.3581851925549009,0.2292279722724193
Historical 906,V44_6acc656266ad,Prandini2014_JAS,record,-4.498848390175394,-0.2329219438574596,0.3581851925549009,0.2292279722724193
Historical 906,V44_33f5d1751647,Prandini2014_JAS,record,-4.573243529732884,-0.1626634529168919,0.3581851925549009,0.2292279722724193
Historical 906,V44_83623b2f06b4,Prandini2014_JAS,record,-4.497021551195113,-0.2200330245792082,0.3581851925549009,0.2292279722724193
Historical 906,V44_a8370bb85861,Prandini2014_JAS,record,-0.219031581176982,-0.8688869151970594,0.3581851925549009,0.2292279722724193
Historical 906,V44_28ab46fb14f9,Prandini2014_JAS,record,-1.164488421193129,0.01097526969845767,0.3581851925549009,0.2292279722724193
Historical 906,V44_76df424f5221,Prandini2014_JAS,record,-1.249141585733971,0.07049882045035127,0.3581851925549009,0.2292279722724193
Historical 906,V44_913b49187dc7,Prandini2014_JAS,record,-1.27856526677192,0.1177672041472255,0.3581851925549009,0.2292279722724193
Historical 906,V44_fd0e33a1890b,Prandini2014_JAS,record,-1.524327477608067,-1.757496709993297,0.3581851925549009,0.2292279722724193
Historical 906,V44_03f04ebcc446,Prandini2014_JAS,record,-2.439356585548306,-0.8240411900257095,0.3581851925549009,0.2292279722724193
Historical 906,V44_4f8c9d8000c6,Prandini2014_JAS,record,-2.508333097420583,-0.7530414217833419,0.3581851925549009,0.2292279722724193
Historical 906,V44_d4d4c96cdb9a,Prandini2014_JAS,record,-2.489020242943591,-0.7899892674882418,0.3581851925549009,0.2292279722724193
Historical 906,V44_07ff8b3fec88,RojasCano2014_OSS_IBDU,record,-1.3258407866136,-1.373586655368496,0.3581851925549009,0.2292279722724193
Historical 906,V44_5f0b67f9f9f2,RojasCano2014_OSS_IBDU,record,-1.392965849145412,-1.411485115095468,0.3581851925549009,0.2292279722724193
Historical 906,V44_dc8df3c3a0b2,RojasCano2014_OSS_IBDU,record,-1.288721686580405,-1.389659121831246,0.3581851925549009,0.2292279722724193
Historical 906,V44_73fd5e6a3dbf,RojasCano2014_OSS_IBDU,record,-1.159928469849813,-1.5145686719605,0.3581851925549009,0.2292279722724193
Historical 906,V44_9ff5f916ddbe,Zhang2014_ThrLys_Weaned,record,2.516708037558165,1.326743587043847,0.3581851925549009,0.2292279722724193
Historical 906,V44_94663c94bfec,Zhang2014_ThrLys_Weaned,record,2.567090190531896,1.299945873783958,0.3581851925549009,0.2292279722724193
Historical 906,V44_ca2eed467767,Zhang2014_ThrLys_Weaned,record,2.631684869923431,1.264956808118669,0.3581851925549009,0.2292279722724193
Historical 906,V44_3479252f2e91,Antezana2015_AFST,record,-1.167025342684701,-0.8148084343021668,0.3581851925549009,0.2292279722724193
Historical 906,V44_380e18d696e6,Antezana2015_AFST,record,-0.7660825117013379,-1.408311776918945,0.3581851925549009,0.2292279722724193
Historical 906,V44_67f8ef046b5c,Antezana2015_AFST,record,-1.019301120841811,-1.571187063365011,0.3581851925549009,0.2292279722724193
Historical 906,V44_9c3bfb11e544,Antezana2015_AFST,record,-0.63130112490636,-1.714682235849086,0.3581851925549009,0.2292279722724193
Historical 906,V44_3ad687c0e9d7,Antezana2015_AFST,record,-1.394612844292517,-0.8912528480555598,0.3581851925549009,0.2292279722724193
Historical 906,V44_4d7d772ec3ab,Choi2015_AAJS,record,-1.216547426775838,2.500560500012008,0.3581851925549009,0.2292279722724193
Historical 906,V44_e662dc83f548,Choi2015_AAJS,record,-1.082092568258658,2.023056089926951,0.3581851925549009,0.2292279722724193
Historical 906,V44_03e001025790,Choi2015_AAJS,record,-1.215286445776508,2.473177736289984,0.3581851925549009,0.2292279722724193
Historical 906,V44_379bde713a41,Choi2015_AAJS,record,-1.145000661722827,2.250108584246741,0.3581851925549009,0.2292279722724193
Historical 906,V44_f36022163fda,Choi2015_AAJS,record,-1.117962693339829,2.146634831178771,0.3581851925549009,0.2292279722724193
Historical 906,V44_0a189c566ab6,Elsbernd2015_JAS,record,2.349140158169599,-2.712406236646718,0.3581851925549009,0.2292279722724193
Historical 906,V44_5413af89449d,Elsbernd2015_JAS,record,2.376674309264763,-2.814116626590466,0.3581851925549009,0.2292279722724193
Historical 906,V44_ae311bfb4106,Elsbernd2015_JAS,record,2.29407185597926,-2.508985456759222,0.3581851925549009,0.2292279722724193
Historical 906,V44_828e879bfb3e,Elsbernd2015_JAS,record,2.394196041779873,-2.878841420191033,0.3581851925549009,0.2292279722724193
Historical 906,V44_3a66bc44bdcd,Elsbernd2015_JAS,record,-0.3668044988860752,-3.190851849321945,0.3581851925549009,0.2292279722724193
Historical 906,V44_1af63ba83153,Elsbernd2015_JAS,record,-0.3663964773898299,-3.18146757826644,0.3581851925549009,0.2292279722724193
Historical 906,V44_e882a90d6c32,Elsbernd2015_JAS,record,-0.3600721441981093,-3.036011376906106,0.3581851925549009,0.2292279722724193
Historical 906,V44_bf9d1ed3eebf,Elsbernd2015_JAS,record,-0.3918978209048319,-3.767984519235526,0.3581851925549009,0.2292279722724193
Historical 906,V44_40771fea2912,Elsbernd2015_JAS,record,-2.016026930985454,-3.016879559751668,0.3581851925549009,0.2292279722724193
Historical 906,V44_1498b1d7d086,Elsbernd2015_JAS,record,-2.020650511936783,-3.040908539603865,0.3581851925549009,0.2292279722724193
Historical 906,V44_c94723c37fdc,Elsbernd2015_JAS,record,-2.103874969060803,-3.473430176943435,0.3581851925549009,0.2292279722724193
Historical 906,V44_1d9ae2d05916,Elsbernd2015_JAS,record,-2.120519860485609,-3.559934504411351,0.3581851925549009,0.2292279722724193
Historical 906,V44_bff5c4f01a2d,Galassi2015_IJAS,record,-2.886742023823947,-1.542135759064432,0.3581851925549009,0.2292279722724193
Historical 906,V44_09fac5923a27,Galassi2015_IJAS,record,-3.718750895817371,-0.6897358198627775,0.3581851925549009,0.2292279722724193
Historical 906,V44_19e8b32cb747,Galassi2015_IJAS,record,-3.992112531094223,-0.2015173531041535,0.3581851925549009,0.2292279722724193
Historical 906,V44_100282609d7d,Kampman2015_BJN,record,0.9466202547805073,-0.704694032679351,0.3581851925549009,0.2292279722724193
Historical 906,V44_c299a3bb8209,Kampman2015_BJN,record,0.867372793251872,-0.5151809765918607,0.3581851925549009,0.2292279722724193
Historical 906,V44_4e17dec14561,Kampman2015_BJN,record,-0.3649927127310696,0.2629260623672029,0.3581851925549009,0.2292279722724193
Historical 906,V44_a88ae59eb19d,Kampman2015_BJN,record,-0.4029854803477835,0.3544310639879004,0.3581851925549009,0.2292279722724193
Historical 906,V44_0a80fab56b2d,Norgaard2015_CAA,record,-0.9470511473786336,-0.03658631667352236,0.3581851925549009,0.2292279722724193
Historical 906,V44_d1d4d50940e1,Norgaard2015_CAA,record,-0.9581304022923999,-0.09901731901025573,0.3581851925549009,0.2292279722724193
Historical 906,V44_f66667beb998,Pilcher2015_JAS,record,-3.700134597224807,-1.02473101698428,0.3581851925549009,0.2292279722724193
Historical 906,V44_91b858b71eaa,Pilcher2015_JAS,record,-2.526620030499755,-2.738549214749199,0.3581851925549009,0.2292279722724193
Historical 906,V44_0960f7bbf206,Pilcher2015_JAS,record,-3.534501409551149,-1.440749659215163,0.3581851925549009,0.2292279722724193
Historical 906,V44_6d42746a3894,Pilcher2015_JAS,record,-2.727844779553954,-2.302201669048668,0.3581851925549009,0.2292279722724193
Historical 906,V44_fff9402b4f98,Pilcher2015_JAS,record,-3.130288917780491,-1.871805637516927,0.3581851925549009,0.2292279722724193
Historical 906,V44_1ef962e215ee,Pilcher2015_JAS,record,-3.121323602549281,-1.86716592374244,0.3581851925549009,0.2292279722724193
Historical 906,V44_4bcc6f077d61,Rachuonyo2015_RMCP,record,-0.1962320343749935,2.184219334414376,0.3581851925549009,0.2292279722724193
Historical 906,V44_4aed56c55224,Rachuonyo2015_RMCP,record,1.283638859928266,1.098491444035006,0.3581851925549009,0.2292279722724193
Historical 906,V44_b90616a6f63e,White2015_AFST,record,-0.3464061189582902,-2.963121955399354,0.3581851925549009,0.2292279722724193
Historical 906,V44_120abfe557de,White2015_AFST,record,-0.6376632946959958,-2.562171748163931,0.3581851925549009,0.2292279722724193
Historical 906,V44_a27d34879ed8,White2015_AFST,record,-0.2716834697640366,-2.703563502854817,0.3581851925549009,0.2292279722724193
Historical 906,V44_8420bfcc3965,White2015_AFST,record,-0.2976860100609179,-3.025584639586209,0.3581851925549009,0.2292279722724193
Historical 906,V44_59560b79e4ad,White2015_AFST,record,0.6892930794133461,-1.861453479156315,0.3581851925549009,0.2292279722724193
Historical 906,V44_5bcfca77fc29,White2015_AFST,record,0.554856574142167,-1.647842536564108,0.3581851925549009,0.2292279722724193
Historical 906,V44_d8c6bef4eff7,White2015_AFST,record,1.236111433351333,-2.017494155167129,0.3581851925549009,0.2292279722724193
Historical 906,V44_b0df094aeaa2,White2015_AFST,record,0.9821546303720522,-2.207194000137543,0.3581851925549009,0.2292279722724193
Historical 906,V44_1f32d10b6c30,Acosta2016_JAS,record,-1.841591215566248,-1.872287346147561,0.3581851925549009,0.2292279722724193
Historical 906,V44_1fb60cab8c26,Acosta2016_JAS,record,-1.396016487872117,-2.869649414399389,0.3581851925549009,0.2292279722724193
Historical 906,V44_97d2cfccae03,Acosta2016_JAS,record,-2.351152861930057,-1.369764502582378,0.3581851925549009,0.2292279722724193
Historical 906,V44_66ce986dec3e,Acosta2016_JAS,record,-2.01956734988404,-2.354120227660462,0.3581851925549009,0.2292279722724193
Historical 906,V44_dfed0f32e884,Acosta2016_JAS,record,-1.662974632304541,-3.158657979874714,0.3581851925549009,0.2292279722724193
Historical 906,V44_bb483fb33ce7,Acosta2016_JAS,record,0.580315168686323,-2.269411348943318,0.3581851925549009,0.2292279722724193
Historical 906,V44_2bdee5c5fbc2,Acosta2016_JAS,record,1.029955123900473,-3.221720367715822,0.3581851925549009,0.2292279722724193
Historical 906,V44_8dfd7a2f4752,Acosta2016_JAS,record,0.1663587655298037,-1.48849855305222,0.3581851925549009,0.2292279722724193
Historical 906,V44_af4d83e5803f,Acosta2016_JAS,record,0.5242639429734716,-2.359249178988247,0.3581851925549009,0.2292279722724193
Historical 906,V44_c3d796c4e30a,Acosta2016_JAS,record,0.92984348077919,-3.44639167014805,0.3581851925549009,0.2292279722724193
Historical 906,V44_6589a0c43394,Batorek2016_IC_FatContent,record,-1.456412403135171,-2.00534374570891,0.3581851925549009,0.2292279722724193
Historical 906,V44_fe64abe43a71,Batorek2016_IC_FatContent,record,-1.810437000884881,-4.223970534283064,0.3581851925549009,0.2292279722724193
Historical 906,V44_c6b7db3674f3,Batorek2016_IC_FatContent,record,-2.76562334879677,-3.691070501219411,0.3581851925549009,0.2292279722724193
Historical 906,V44_1f5b5efe2139,Ceron2016_MVZ,record,-4.287516043012165,3.036367780900837,0.3581851925549009,0.2292279722724193
Historical 906,V44_4f9d73cae0fd,Ceron2016_MVZ,record,-3.542039857989597,2.127535786132488,0.3581851925549009,0.2292279722724193
Historical 906,V44_962416d5a2b3,Ceron2016_MVZ,record,-2.844877148315863,1.229129470523859,0.3581851925549009,0.2292279722724193
Historical 906,V44_2e2651b9d523,Ceron2016_MVZ,record,-2.119891590309194,0.283051093104159,0.3581851925549009,0.2292279722724193
Historical 906,V44_91c5a182d15c,Kong2016_AFST,record,0.1289465215813761,2.574285396804936,0.3581851925549009,0.2292279722724193
Historical 906,V44_f5cf6427d5e0,Kong2016_AFST,record,0.1523105719224422,2.563028628703405,0.3581851925549009,0.2292279722724193
Historical 906,V44_730ba1679820,Kong2016_AFST,record,0.1484330598182707,2.559418208292284,0.3581851925549009,0.2292279722724193
Historical 906,V44_b00a11c0ca58,Kong2016_AFST,record,0.13224621538949,2.564238487123839,0.3581851925549009,0.2292279722724193
Historical 906,V44_1447c6607c9e,Kong2016_AFST,record,0.1795782752693222,2.557258695365902,0.3581851925549009,0.2292279722724193
Historical 906,V44_bf6e4fe90281,Kong2016_PeerJ,record,-0.221300011486478,3.125363364156639,0.3581851925549009,0.2292279722724193
Historical 906,V44_01cd499a3a16,Kong2016_PeerJ,record,-0.2355574702446288,3.130321630407344,0.3581851925549009,0.2292279722724193
Historical 906,V44_cabeff76be68,Kong2016_PeerJ,record,-0.2483009159529853,3.119229342390813,0.3581851925549009,0.2292279722724193
Historical 906,V44_f08fafddb735,Kong2016_PeerJ,record,-0.2277857198710928,3.123514454691627,0.3581851925549009,0.2292279722724193
Historical 906,V44_095bab6526ba,Kong2016_PeerJ,record,-0.2578851561074768,3.119733406115373,0.3581851925549009,0.2292279722724193
Historical 906,V44_806f0f3eff06,Mathai2016_JAS,record,-0.3705490683112034,-0.6940287028203719,0.3581851925549009,0.2292279722724193
Historical 906,V44_d0daa7a56476,Mathai2016_JAS,record,-0.2516351849582332,-0.7632379360922602,0.3581851925549009,0.2292279722724193
Historical 906,V44_2459b1070a19,Mathai2016_JAS,record,0.07405274019951603,-0.6959515893626987,0.3581851925549009,0.2292279722724193
Historical 906,V44_744c74829d8c,Mathai2016_JAS,record,0.1050533409165305,-0.7929398670774865,0.3581851925549009,0.2292279722724193
Historical 906,V44_ef050928a064,Mathai2016_JAS,record,-0.7091533998007494,1.285444323349189,0.3581851925549009,0.2292279722724193
Historical 906,V44_536e347afb77,Mathai2016_JAS,record,-0.6170342302329876,1.154396563056558,0.3581851925549009,0.2292279722724193
Historical 906,V44_4620bd46a42b,Mathai2016_JAS,record,-0.3890226153605749,1.318105349349308,0.3581851925549009,0.2292279722724193
Historical 906,V44_e3bd6151c8df,Mathai2016_JAS,record,-0.2613405748576699,1.244137983310494,0.3581851925549009,0.2292279722724193
Historical 906,V44_841a7e83884f,Rudar2016_JAS,record,1.865598995152152,1.586296857498183,0.3581851925549009,0.2292279722724193
Historical 906,V44_0e32e9ff570f,Rudar2016_JAS,record,1.862210691125012,1.630903420682663,0.3581851925549009,0.2292279722724193
Historical 906,V44_349036dd3930,Rudar2016_JAS,record,2.21469337001639,1.286452229315736,0.3581851925549009,0.2292279722724193
Historical 906,V44_25565275aa78,Rudar2016_JAS,record,1.865181985263006,1.64300260505357,0.3581851925549009,0.2292279722724193
Historical 906,V44_c0e92faef52b,Rudar2016_JAS,record,2.246347510059765,1.295855842435076,0.3581851925549009,0.2292279722724193
Historical 906,V44_80c10f863897,Rudar2016_JAS,record,1.751992798217082,1.687187317209326,0.3581851925549009,0.2292279722724193
Historical 906,V44_da0af652d6d8,Rudar2016_JAS,record,2.130561842150272,1.332514964396188,0.3581851925549009,0.2292279722724193
Historical 906,V44_741204834a45,Tian2016_AJAS,record,2.167778337938588,0.5888180911805104,0.3581851925549009,0.2292279722724193
Historical 906,V44_6fc41f42f447,Tian2016_AJAS,record,2.19702053891354,0.5193726339143602,0.3581851925549009,0.2292279722724193
Historical 906,V44_7d4671332ef6,Tian2016_AJAS,record,2.210731460568142,0.5056865626517726,0.3581851925549009,0.2292279722724193
Historical 906,V44_49d946495280,Chen2017_AKG,record,-0.1617700863098932,-0.7105586170145931,0.3581851925549009,0.2292279722724193
Historical 906,V44_1c22da2d4429,Chen2017_AKG,record,-0.1901428537487863,-0.7840289524012115,0.3581851925549009,0.2292279722724193
Historical 906,V44_3f8270a621ab,Do2017_RSM_WeaningToFinishing,record,2.10501105898765,0.9560351018402851,0.3581851925549009,0.2292279722724193
Historical 906,V44_a450570e8d69,Do2017_RSM_WeaningToFinishing,record,1.967483837739892,0.9888694028485319,0.3581851925549009,0.2292279722724193
Historical 906,V44_3b11e5e67905,Do2017_RSM_WeaningToFinishing,record,1.912913351760245,0.9616149967013234,0.3581851925549009,0.2292279722724193
Historical 906,V44_a729eadad21b,Do2017_RSM_WeaningToFinishing,record,1.920585533885116,0.903465189339593,0.3581851925549009,0.2292279722724193
Historical 906,V44_a1af0b81fa68,Do2017_RSM_WeaningToFinishing,record,2.037897060118977,0.7580103274778004,0.3581851925549009,0.2292279722724193
Historical 906,V44_ad03eef2c909,Lee2017_LivSci,record,0.1497592106042726,-2.44068651191137,0.3581851925549009,0.2292279722724193
Historical 906,V44_ff2ea7f66928,Lee2017_LivSci,record,0.1483506788309541,-2.443488587520107,0.3581851925549009,0.2292279722724193
Historical 906,V44_c39e86ee9d98,Lee2017_LivSci,record,0.07257323108093948,-2.395324301318593,0.3581851925549009,0.2292279722724193
Historical 906,V44_26874a39aa21,Tusnio2017_PLOSOne,record,2.500363492952665,0.9524188648585025,0.3581851925549009,0.2292279722724193
Historical 906,V44_b1f07415ee1c,Tusnio2017_PLOSOne,record,2.985492743758454,0.3068084286701144,0.3581851925549009,0.2292279722724193
Historical 906,V44_f6728a45308b,Tusnio2017_PLOSOne,record,3.057709730425689,0.208468686375532,0.3581851925549009,0.2292279722724193
Historical 906,V44_603508636b31,Koo2018_FermentedGrain,record,4.005722189190878,-1.063529104944122,0.3581851925549009,0.2292279722724193
Historical 906,V44_329ed8236096,Koo2018_FermentedGrain,record,4.453298758549522,-0.9720952169157794,0.3581851925549009,0.2292279722724193
Historical 906,V44_b1d727c87d6e,Koo2018_FermentedGrain,record,4.180214216417347,-0.596924578593388,0.3581851925549009,0.2292279722724193
Historical 906,V44_554440c4fc77,Koo2018_FermentedGrain,record,4.073671324599241,-0.5454012982336602,0.3581851925549009,0.2292279722724193
Historical 906,V44_89ef2de2d070,Koo2018_FermentedGrain,record,4.454208303396335,-0.5829849118642546,0.3581851925549009,0.2292279722724193
Historical 906,V44_b4005a6015fc,Koo2018_FermentedGrain,record,4.300903533519156,-0.282776166656075,0.3581851925549009,0.2292279722724193
Historical 906,V44_b195fb41cc02,Lyu2018_AFST,record,0.4010195481972992,-0.34556136272437,0.3581851925549009,0.2292279722724193
Historical 906,V44_a5da0da82060,Lyu2018_AFST,record,0.245288387262678,-1.923131897616306,0.3581851925549009,0.2292279722724193
Historical 906,V44_42b9a024cfeb,Lyu2018_AFST,record,0.3734661543747655,-1.483607371756711,0.3581851925549009,0.2292279722724193
Historical 906,V44_901abac849f4,Neumann2018_Animals172,record,-0.5937226971112767,-1.678778205091221,0.3581851925549009,0.2292279722724193
Historical 906,V44_c0bd4ca3ea41,Neumann2018_Animals172,record,-0.6636719768731403,-1.740614618792269,0.3581851925549009,0.2292279722724193
Historical 906,V44_34dcb468c76c,Neumann2018_Animals172,record,-0.5366115220014736,-1.069473048585965,0.3581851925549009,0.2292279722724193
Historical 906,V44_397f309a76df,Neumann2018_Animals172,record,-0.6497535184074504,-1.640182601760554,0.3581851925549009,0.2292279722724193
Historical 906,V44_8ab9bf5a8df6,Neumann2018_Animals172,record,-0.5717166900514447,-1.436463837958559,0.3581851925549009,0.2292279722724193
Historical 906,V44_8377e6943bf2,Neumann2018_Animals172,record,1.98688594949892,-0.8556837412300959,0.3581851925549009,0.2292279722724193
Historical 906,V44_2f6b2d054405,Neumann2018_Animals172,record,2.198469183718229,-1.035171018810251,0.3581851925549009,0.2292279722724193
Historical 906,V44_e1636f47c3cb,Neumann2018_Animals172,record,1.973981651021239,-0.4595246955711075,0.3581851925549009,0.2292279722724193
Historical 906,V44_f7bc4a19dd70,Neumann2018_Animals172,record,1.958652120064084,-0.3129702176474801,0.3581851925549009,0.2292279722724193
Historical 906,V44_ff184715689b,Santosa2018_AFST,record,0.4073681349237931,1.570530208809928,0.3581851925549009,0.2292279722724193
Historical 906,V44_bc0f83f66f4d,Santosa2018_AFST,record,0.3853719950605383,1.591430823506261,0.3581851925549009,0.2292279722724193
Historical 906,V44_54041b7aaeb7,Santosa2018_AFST,record,0.4065165792219423,1.581644779180808,0.3581851925549009,0.2292279722724193
Historical 906,V44_498303fd128c,Santosa2018_AFST,record,0.4058467215647614,1.577676193321826,0.3581851925549009,0.2292279722724193
Historical 906,V44_1e3df4751846,Santosa2018_AFST,record,0.3856125771213438,1.585259567550986,0.3581851925549009,0.2292279722724193
Historical 906,V44_c6ffa54ff679,Santosa2018_AFST,record,0.4115671713907703,1.581442400334949,0.3581851925549009,0.2292279722724193
Historical 906,V44_becca0774a4f,Santosa2018_AFST,record,0.4111266960925682,1.585301859603303,0.3581851925549009,0.2292279722724193
Historical 906,V44_795b9cb117ca,Wu2018_JAFC_LPAA,record,-1.113979729695492,0.7664968520383034,0.3581851925549009,0.2292279722724193
Historical 906,V44_1775283300a2,Wu2018_JAFC_LPAA,record,-0.7464441360064351,0.3661964378618094,0.3581851925549009,0.2292279722724193
Historical 906,V44_4c1ba794fefd,Wu2018_JAFC_LPAA,record,0.06101294612943595,-0.2556336213043285,0.3581851925549009,0.2292279722724193
Historical 906,V44_eb05166a08ca,Wu2018_LowProtein_AAUtilization,record,-1.113978905098948,0.7664969315662985,0.3581851925549009,0.2292279722724193
Historical 906,V44_2c4605a519b0,Wu2018_LowProtein_AAUtilization,record,-0.7464441360064351,0.3661964378618094,0.3581851925549009,0.2292279722724193
Historical 906,V44_2b5904c4b63c,Wu2018_LowProtein_AAUtilization,record,0.06096118837726199,-0.2556283242427593,0.3581851925549009,0.2292279722724193
Historical 906,V44_a7ed2747120d,Zhou2018_SIDLys_LowCP_Weaned,record,1.394063715792419,1.739674110230207,0.3581851925549009,0.2292279722724193
Historical 906,V44_778620c6582d,Zhou2018_SIDLys_LowCP_Weaned,record,1.42701259899641,1.7545930476904,0.3581851925549009,0.2292279722724193
Historical 906,V44_49db8cbc5d76,Zhou2018_SIDLys_LowCP_Weaned,record,2.046187271891704,1.270284629035119,0.3581851925549009,0.2292279722724193
Historical 906,V44_a6a5bccf2ab7,Aquilani2019_Animals,record,-1.908093979971313,0.6076457096411561,0.3581851925549009,0.2292279722724193
Historical 906,V44_6e32cf273792,Aquilani2019_Animals,record,-1.2801513237265,0.1472803128078903,0.3581851925549009,0.2292279722724193
Historical 906,V44_42966ec0a6fd,Aquilani2019_Animals,record,-0.662233277008405,-0.4667067557280402,0.3581851925549009,0.2292279722724193
Historical 906,V44_3f3b7e2bdb94,Aquilani2019_Animals,record,0.01834779870693487,-0.8793778144970386,0.3581851925549009,0.2292279722724193
Historical 906,V44_34c2cad2f3f1,Arredondo2019_AFST,record,2.40573902909532,0.7593335078163819,0.3581851925549009,0.2292279722724193
Historical 906,V44_b1de809f6029,Arredondo2019_AFST,record,2.59697079166506,0.6094157423540824,0.3581851925549009,0.2292279722724193
Historical 906,V44_5e4ef616b175,Arredondo2019_AFST,record,2.267861903279893,0.835913051668992,0.3581851925549009,0.2292279722724193
Historical 906,V44_92ff2607d12d,Arredondo2019_AFST,record,2.727608255025511,0.5256389642293167,0.3581851925549009,0.2292279722724193
Historical 906,V44_2dc94d848f48,Arredondo2019_AFST,record,2.542708142206836,0.6561025185110272,0.3581851925549009,0.2292279722724193
Historical 906,V44_695953f583ed,Arredondo2019_AFST,record,2.321765967241583,0.8056278843718763,0.3581851925549009,0.2292279722724193
Historical 906,V44_5f240f67a3a2,Arredondo2019_AFST,record,2.43689265362123,0.7343749752518131,0.3581851925549009,0.2292279722724193
